     0.844324     -1.81304
     0.533392     -1.92756
    -0.476983     -1.94229
    -0.609904     -1.90474
    -0.813753     -1.82697
     -1.21482     -1.58878
     -1.76542    -0.939842
     -1.94534     0.464391
     -1.92836     0.530495
      -1.8846     0.669528
      -1.8089     0.853155
     -1.74091     0.984499
      -1.7191      1.02211
     -1.68345      1.07981
    -0.557636      1.92069
    -0.213749      1.98855
    0.0243857      1.99985
     0.779752      1.84173
     0.905864      1.78309
      1.16291      1.62716
      1.17808      1.61621
      1.70409      1.04694
      1.84265     0.777596
      1.97296     0.327771
      1.98671     0.230191
      1.99833    0.0816826
       1.9983   -0.0823741
      1.85134    -0.756656
      1.77944    -0.913007
      1.39077     -1.43728
      1.15615     -1.63197
     0.914217     -1.77882
     0.844324     -1.81304
