      1.63873       1.6962
      1.60592      1.27342
      1.98722      1.22024
       1.8765     0.836175
      1.65057     0.993933
      1.56953      1.02391
      1.59521     0.683994
      1.38137     0.320914
      1.36662     0.175363
     0.846094     0.129849
      0.81846     0.372518
     0.914546     0.589943
      1.01917     0.880016
     0.709435     0.857578
     0.350378     0.925409
     0.321178     0.562499
      0.67221    0.0175094
     0.261513      0.10466
      0.12711     0.302484
     0.151034     0.499127
   0.00404607     0.658705
    0.0524028     0.829255
    0.0367174     0.891343
     0.120344      1.12813
     0.534084      1.40136
     0.299505      1.65111
    0.0130038      1.74477
     0.496119      1.98689
     0.859719       1.8491
     0.625589      1.64216
      1.15572      1.58593
      1.29221      1.42335
      1.63873       1.6962

