      169.475      232.755
      154.759      210.648
       148.26      188.765
      119.039      173.358
      118.371      159.876
      98.0665      147.593
      97.1577      132.117
      84.2497      122.233
      75.9141      110.601
      75.9141      103.015
      70.1203      99.1312
      70.1203      93.6455
      65.3808      92.2243
      61.5356      89.1071
      59.2535      83.0589
      59.2535      82.1771
      51.5627      79.6065
      53.6183       80.837
      53.6183      75.1308
      53.5074      70.1455
      53.3098       69.304
      50.8264      66.8499
      50.8264      67.9749
      44.4346      70.1598
      44.4346       65.465
      44.4346      65.5889
      44.4346      60.0843
      44.4346      57.6268
      41.3106      57.3445
      41.3106      57.8964
      41.1614      57.5683
      36.9328      56.6248
      36.0326      53.3943
      36.0326      54.4236
      33.7188      53.8985
      33.1908      50.0365
      32.6254      47.7252
      31.7251      49.4581
      30.4446      43.6836
      30.4446      42.7926
      29.9174      41.7319
      29.8159      40.9621
      27.5001      41.5856
      26.2195      41.5777
      26.2195      40.3063
      25.4892      40.8816
      24.9464      38.7488
      24.9464      34.7784
       23.557      32.3932
       23.557      31.8681
      21.6976      33.6229
      21.1697      35.4644
      20.6606      34.8424
      20.0391      35.8421
      19.1969      37.2636
      19.1969      37.3642
      18.8222      37.5491
      18.8222      37.2989
      18.8222      39.1342
      18.8222      41.0453
        18.27      38.1581
        18.27      35.4625
        18.27      33.7687
        18.27      33.6479
        18.27      33.4834
      17.9043      34.0464
      17.9043      33.8056
      17.9043      32.7247
      17.9043      30.7067
      17.9043      32.9525
        17.47      31.5887
      17.1043      29.0678
      15.8642      27.5347
        15.12      26.4809
      15.0642      26.8416
      15.0642       25.964
      14.9529      25.3503
      14.1399      24.1219
      12.7657      23.5775
      12.7657      21.0801
      12.5222      19.5868
      12.4855      25.0129
      12.4855      25.9962
      12.4855       25.102
      12.0245       25.846
      11.7443      28.1242
      11.7443      26.3967
      11.7443      20.6427
      11.7443      20.0781
      11.7443      21.6675
      11.7443       24.364
      11.6291       21.098
      11.6291      22.3443
      11.6291      19.1191
      11.6291      19.8569
      11.6291      20.9547
      11.6291      23.2693
      11.6291      24.6327
      11.6291      25.6742
      11.3701      21.3841
      11.3701      23.5123
      11.3701      22.7807
      11.3701      22.2653
      11.3701      21.7989
      11.3701       18.972
      11.3297      18.0366
      11.3297      18.5011
      10.9354      18.8817
      10.9354      19.1233
      10.3571      19.2644
      10.3571      20.6936
      10.2371      18.9897
      10.2371       17.876
      10.2371      19.7909
      10.2371      18.7956
      10.2371      18.6108
      10.2371      17.6271
      10.2371       15.671
      10.2194      18.0881
      10.2194      17.1942
      10.2194      16.7454
      10.2194      17.6253
      10.2194      13.4989
      10.2194      14.8599
      10.2194      15.8035
      10.2194      15.0301
      10.2194      19.3325
      10.2194      19.1985
      9.65703      15.8996
      9.65703      16.2329
      9.65703      19.4254
      9.65703      19.4361
      9.65703      19.4722
      9.65703      17.5362
      9.65703      18.7179
      9.65703      17.3381
       9.5026      18.8054
       9.5026      17.0142
       9.5026      18.4187
       9.5026      19.5035
       9.5026      18.8537
       9.5026      18.0478
       9.5026      17.8859
       9.5026      15.7548
       9.5026      16.0125
       9.5026      19.4781
       9.5026      19.0599
       9.5026      19.3865
       9.5026      15.5562
       9.5026      15.2677
       9.5026      15.3459
       9.5026      14.8217
       9.5026      14.2685
       9.5026      16.3726
       9.5026      15.1053
       9.5026      12.2602
       9.5026        12.31
       9.5026      13.4952
       9.5026      17.3918
       9.5026      19.1478
       9.5026      20.4829
       9.5026         19.1
       9.5026      20.3836
       9.5026      23.9267
       9.5026      21.6652
       9.5026       18.546
       9.1788      19.6856
       9.1788      17.3949
       9.1788      16.8395
       9.1788      18.0932
       9.1788      16.7243
       9.1788       19.165
       9.1788      22.7148
       9.1788      21.6298
       9.1788      21.2604
       9.1788      17.9509
       9.1788       18.284
       9.1788      14.2646
       9.1788      16.2053
       9.1788      19.0221
       9.1788      17.8158
       9.1788      19.1362
       9.1788      18.1429
       9.1788      17.5478
       9.1788      15.1964
       9.1788      14.8444
       9.1788      12.9104
       9.1788      14.4325
       9.1788      15.4306
       9.1788      14.3941
       9.1788      15.0947
       9.1788      15.6741
       9.1788      17.2161
       9.1788      17.2032
       9.1788      16.8521
       9.1788      18.0508
       9.1788      18.1436
       9.1788      16.6433
       9.1788      19.5467
       9.1788      18.9477
       9.1788      17.1172
