      31.1669      39.9901
      24.3595      36.4929
      24.3595      32.7704
      24.3595      30.2631
      23.3573      27.6645
      20.7065      25.1401
      19.7791      24.0483
      18.6964      22.8217
      18.6286       20.889
      16.9372      20.0052
      16.2183      19.4886
      16.2183      18.7865
         14.3      18.3441
      14.1519      17.8911
      14.1519      17.4918
      13.0028      16.9158
      13.0028      16.3955
      12.8414      15.3313
      12.8414      14.3182
      12.7996      13.8059
      11.5001      13.4534
      11.2115      13.1858
      11.1696      12.7569
      11.1696      12.2538
      11.1696      12.0457
      11.1038      11.5961
      11.1038      11.4064
      10.7248      11.4215
       10.337      11.1866
       10.337      11.0316
      9.60108      10.8822
      9.60108      10.6678
      8.65558      10.3799
      8.25538      10.1116
       7.9394      9.60957
       7.9394      9.39122
      7.75408      8.82173
      7.75408      8.39483
      7.72502      8.09211
      7.72502      7.92604
      7.44725      7.83573
      7.41633      7.77572
      6.81762      7.69107
      6.63421      7.54043
      6.27975      7.25466
      6.09634      6.93262
      6.09634      6.63869
      6.04816      6.38449
       5.8653      6.28936
       5.8653      6.21935
       5.8653      6.10983
      5.71733       6.0223
      5.71733      5.93324
      5.58875      5.89137
      5.39955       5.8155
      5.39955      5.77908
      5.32949      5.94668
      5.31032      6.48829
      5.28966      6.66759
      5.28966      6.28844
      5.28806      6.04561
       5.2674       5.6671
      5.22667      5.53072
      5.22667      5.45979
      5.22667      5.36956
      5.17203      5.34132
      5.11259      5.30119
      5.11259      5.25811
      5.05794      5.23147
      5.05794      5.18279
      5.05794      5.16843
      5.05794      5.13705
      4.96116       5.1149
      4.70684      5.09687
      4.70684      5.07952
      4.70684      5.39543
      4.70176      5.52359
      4.43685      5.33105
       4.3159      5.30847
      4.31303      4.84102
      4.31303      4.71603
      4.31303       4.6968
      4.31303      4.54769
      4.25414      4.46328
      4.15663      4.38159
      4.15663      4.31813
      4.15663      4.28728
      4.15663      4.25082
      4.15663       4.2266
      4.15663      4.20565
      3.93162      4.19644
      3.93162       4.1851
      3.93162      4.14673
      3.91095      4.07864
      3.91095      4.01575
      3.91095      3.96392
      3.91095        3.962
      3.91095      3.95305
      3.91095      3.95049
      3.91095      3.95046
      3.91095      3.95046
      3.78482       3.9492
      3.78482      3.93153
      3.78482      3.89754
      3.78482      3.86256
      3.78482      3.82344
      3.78482      3.82305
      3.78482      3.82305
      3.74835      3.82268
      3.74835      3.82086
      3.74835      3.81354
      3.74835      3.80253
      3.74835      3.79294
      3.74835      3.78956
      3.74835      3.78807
      3.74835      3.78753
      3.74835      3.78623
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78737
      3.74835      3.78622
      3.74835      3.78621
      3.74835      3.79131
      3.74835      3.78626
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.74835      3.78621
      3.66816      3.78541
      3.66816      3.77738
      3.66816      3.75806
      3.66816      3.72699
      3.66816      3.71465
      3.66816      3.70531
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.71428
      3.66816      3.70657
      3.66816      3.70523
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
      3.66816      3.70522
