    0.0128248    0.0384745    0.0641241    0.0897737     0.115423     0.141073     0.166723     0.192372     0.218022     0.243672     0.269321     0.294971      0.32062      0.34627      0.37192     0.397569     0.423219     0.448869     0.474518     0.500168     0.525818     0.551467     0.577117     0.602767     0.628416     0.654066     0.679715     0.705365     0.731015     0.756664     0.782314     0.807964     0.833613     0.859263     0.884913     0.910562     0.936212     0.961861     0.987511      1.01316      1.03881      1.06446      1.09011      1.11576      1.14141      1.16706      1.19271      1.21836      1.24401      1.26966      1.29531      1.32096      1.34661      1.37226      1.39791      1.42355       1.4492      1.47485       1.5005      1.52615       1.5518      1.57745       1.6031      1.62875       1.6544      1.68005       1.7057      1.73135        1.757      1.78265       1.8083      1.83395       1.8596      1.88525       1.9109      1.93655       1.9622      1.98785       2.0135      2.03915       2.0648      2.09045       2.1161      2.14174      2.16739      2.19304      2.21869      2.24434      2.26999      2.29564      2.32129      2.34694      2.37259      2.39824      2.42389      2.44954      2.47519      2.50084      2.52649      2.55214
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0   0.00256775    0.0252907     0.175988     0.552966      1.14791      1.80607      2.32463      2.52426       2.5623      2.44216      2.15086      1.99746      1.77637      1.62516      1.45544      1.29388      1.12535      1.06035     0.905647     0.861888     0.846132     0.778636     0.780042     0.731356     0.688705     0.642194     0.646549     0.624193      0.65725     0.649815     0.649344     0.670581     0.743968     0.777766     0.787793     0.855229     0.890526     0.983826       1.0009      1.07456      1.09743      1.12731      1.12854      1.15471       1.1991      1.21347      1.18998      1.21197      1.19322      1.22061      1.18278      1.14763      1.10089      1.10632      1.07065      1.05623      1.00498     0.996636     0.950505     0.915199      0.92698     0.924521     0.901474     0.905813     0.858397     0.877306
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0    0.0242513     0.152392     0.553587       1.1918      1.87351      2.26208      2.53009      2.50405      2.33164      2.14689      2.04555      1.78849      1.60116      1.45062      1.24274      1.18802      1.10084     0.984854     0.894686     0.815997     0.779486     0.737641     0.675494     0.691895     0.665997     0.662056     0.666445      0.65412     0.651548     0.688806     0.722688     0.730639     0.788499     0.803984     0.838777     0.870408     0.893634     0.964017      1.02485      1.04937      1.11972      1.11593       1.1907      1.20633      1.18888      1.23034      1.23859      1.25757      1.19619      1.17869      1.15283      1.12119      1.11225       1.0387      1.02625     0.981891     0.983703     0.961171     0.965344     0.960228      0.92002     0.904568     0.877473     0.868433     0.873293
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0  0.000733642     0.016283     0.167795     0.527817      1.22391       1.8917      2.46997      2.57217      2.54659      2.46547      2.14424      1.91964       1.7263      1.53982      1.37451      1.30796       1.1358     0.998612     0.934478     0.845718     0.753816     0.733276      0.72916     0.733337     0.699039     0.669327     0.682932      0.66252     0.666416     0.695295     0.681669     0.705794     0.719383     0.749017     0.842229     0.863455     0.902649     0.964182     0.993673      1.04554      1.07013       1.1224      1.16831      1.16496      1.18018      1.24297      1.21485      1.18666       1.2144      1.23126      1.16951      1.14841      1.11285      1.09452      1.08888      1.02292      1.00721     0.976558     0.952189     0.919844     0.904489     0.888854     0.909585     0.898877     0.916812      0.88251
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0    0.0329125      0.16714      0.54303      1.17854      1.84804      2.33688      2.60995      2.49365      2.35933      2.13322      1.94052      1.73983      1.59826      1.41034      1.27374      1.21455      1.01047     0.887747     0.862651     0.823788     0.758082     0.713978     0.698737     0.769466     0.712493     0.688658     0.690457      0.70632     0.677644     0.738344       0.7578     0.733305     0.781025     0.798494     0.879184     0.900804     0.905933     0.968005     0.994056      1.02537      1.09406      1.13071      1.12578      1.12739      1.18322      1.21592      1.18679       1.1709      1.19287      1.17967      1.15653      1.14798      1.09874      1.06713       1.0698      1.03995     0.987093     0.967703     0.953957     0.952014     0.921409     0.926699     0.903333     0.894265     0.903945
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0   0.00256775    0.0204404     0.153375     0.545825      1.19327      1.78088      2.27006      2.59296       2.6063      2.43755      2.21921      2.04302      1.85392       1.6596      1.41535      1.29566      1.09779      1.04487      0.88236     0.813073     0.741762     0.714139     0.725057     0.689229     0.667781     0.677343     0.666947     0.665291     0.681059     0.683816      0.71305     0.722892     0.788794     0.770196     0.838693     0.874935       0.8683     0.924894     0.988938      1.02364       1.0544      1.09291      1.10713      1.14352      1.15318       1.1837      1.21565      1.26173      1.25731      1.24047      1.20773      1.20067      1.12866      1.06805       1.0658      1.01377      0.96222     0.950064     0.934379     0.916747     0.917152     0.932564      0.92051      0.90347     0.919422      0.91206
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0     0.016283     0.147476     0.542409       1.1267      1.90065      2.38399      2.59068      2.58865      2.34964      2.14314      1.95486      1.80909       1.5046      1.36338      1.23383      1.14025      1.07319      1.02224     0.920466     0.831138     0.793945     0.718492     0.695964      0.70695     0.662667     0.627105     0.654901     0.666751     0.653388     0.673483     0.737344     0.752361     0.804982     0.799238     0.849354     0.895885      0.93036     0.967922      1.00109      1.06707      1.04557      1.07512      1.16198      1.13781      1.19247      1.23405      1.19264       1.2006      1.20709      1.18547       1.1987       1.2131      1.14225      1.10515      1.08746      1.01468     0.999348     0.977245     0.955005     0.940475     0.941133     0.895659     0.880826     0.887154     0.871617
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0   0.00220093    0.0214797      0.15272     0.529369      1.19887      1.90961      2.42658      2.61882      2.53378      2.39186      2.14336      1.89412      1.67743      1.56904      1.39363      1.24452      1.12039      1.01689     0.939548     0.930381     0.839958     0.778919     0.739555     0.686719     0.695084     0.730253     0.688777     0.669447     0.646072     0.670281      0.69059     0.689103       0.7259     0.750934     0.791794     0.835161      0.88016     0.936509     0.987941      1.06049      1.09523      1.13091      1.12697      1.16925      1.21384      1.20995       1.1982      1.22979      1.23582      1.22362      1.17068      1.15289      1.12166      1.10467      1.06674      1.03988     0.996552     0.971708     0.931266     0.930033     0.919793     0.909727     0.906913     0.889186     0.908171     0.879908
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0  0.000733642     0.016283     0.143216     0.546756      1.12935        1.789       2.3422      2.55341      2.50864      2.41309      2.20003      1.96688      1.83534      1.65515      1.41795      1.25771      1.13049      1.11303     0.922122      0.83626     0.757638     0.703508     0.712747     0.685399     0.717794     0.708423     0.693907      0.69519     0.694584     0.699843     0.684398     0.717803     0.750485     0.803353     0.827155     0.832088     0.907481     0.922502     0.970995     0.978376      1.03332      1.07529      1.15607      1.16547      1.18535      1.18715      1.17913      1.18679      1.19278      1.21423      1.20565      1.15647      1.12633      1.13501      1.06357      1.03977      1.00892     0.981095     0.973265     0.952958     0.945902     0.917435     0.901896     0.908477     0.903535     0.896447
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0     0.016283     0.153703     0.560107      1.24659      1.90485      2.46678      2.63226      2.59832      2.35102      2.19672      1.85426      1.64229      1.51156      1.35985      1.21244      1.11628      1.01524      0.90739      0.82848     0.802179     0.782889     0.771151     0.725149     0.690108     0.689677     0.696292     0.685608     0.686089     0.714136     0.697832     0.713427     0.741796     0.804791     0.872937     0.884608     0.940775     0.941207     0.994836      1.04489      1.05739      1.10716      1.13608      1.11247      1.21816      1.21189      1.20676      1.16793       1.1845      1.19419       1.1541      1.12894      1.09406      1.08533      1.02131       1.0154     0.979226     0.958774     0.964947     0.949461     0.923802     0.930074     0.930544     0.921889     0.893905     0.881055
