         0.68         0.64    -0.397882
         0.68        0.664    -0.403461
         0.68        0.688    -0.395386
         0.68        0.712    -0.373882
         0.68        0.736    -0.341886
         0.68         0.76    -0.307093
         0.68        0.784    -0.363371
         0.68        0.808    -0.333113
         0.68        0.832    -0.338535
         0.68        0.856    -0.252815
         0.68         0.88    -0.229656
         0.68        0.904    -0.213892
         0.68        0.928    -0.162668
         0.68        0.952   -0.0855853
         0.68        0.976   -0.0442941
        0.708          0.4     0.282775
        0.708        0.424    0.0194978
        0.708        0.448   -0.0903863
        0.708        0.472    -0.146771
        0.708        0.496    -0.235873
        0.708         0.52     -0.32754
        0.708        0.544     -0.39946
        0.708        0.568    -0.385032
        0.708        0.592    -0.409548
        0.708        0.616    -0.410746
        0.708         0.64    -0.408732
        0.708        0.664    -0.395599
        0.708        0.688    -0.395891
        0.708        0.712    -0.395176
        0.708        0.736    -0.372702
        0.708         0.76    -0.363476
        0.708        0.784    -0.319698
        0.708        0.808    -0.295848
        0.708        0.832    -0.271944
        0.708        0.856    -0.256993
        0.708         0.88    -0.264621
        0.708        0.904    -0.174744
        0.708        0.928     -0.14977
        0.708        0.952    -0.122919
        0.708        0.976    0.0112886
        0.736          0.4     0.280147
        0.736        0.424    0.0751901
        0.736        0.448    -0.046137
        0.736        0.472    -0.199869
        0.736        0.496    -0.291363
        0.736         0.52    -0.352717
        0.736        0.544    -0.389838
        0.736        0.568    -0.406234
        0.736        0.592    -0.415078
        0.736        0.616    -0.417768
        0.736         0.64    -0.423763
        0.736        0.664    -0.426678
        0.736        0.688    -0.433424
        0.736        0.712    -0.395906
        0.736        0.736    -0.379487
        0.736         0.76    -0.392544
        0.736        0.784    -0.337254
        0.736        0.808    -0.279849
        0.736        0.832    -0.292245
        0.736        0.856    -0.280184
        0.736         0.88    -0.119593
        0.736        0.904    -0.198338
        0.736        0.928    -0.223907
        0.736        0.952    -0.170743
        0.736        0.976    -0.126647
        0.764          0.4     0.331441
        0.764        0.424    0.0891062
        0.764        0.448    -0.110925
        0.764        0.472    -0.251015
        0.764        0.496    -0.258245
        0.764         0.52    -0.374566
        0.764        0.544    -0.393001
        0.764        0.568    -0.427044
        0.764        0.592    -0.438471
        0.764        0.616    -0.435958
        0.764         0.64    -0.436161
        0.764        0.664    -0.433995
        0.764        0.688     -0.41237
        0.764        0.712    -0.376716
        0.764        0.736    -0.355966
        0.764         0.76    -0.323498
        0.764        0.784    -0.333072
        0.764        0.808    -0.308314
        0.764        0.832      -0.2395
        0.764        0.856    -0.245594
        0.764         0.88    -0.160196
        0.764        0.904     -0.18417
        0.764        0.928   -0.0626867
        0.764        0.952   -0.0292123
        0.764        0.976    0.0357673
        0.792          0.4     0.310489
        0.792        0.424     0.150364
        0.792        0.448   -0.0997175
        0.792        0.472    -0.186173
        0.792        0.496    -0.267994
        0.792         0.52    -0.307173
        0.792        0.544    -0.393174
        0.792        0.568    -0.440967
        0.792        0.592    -0.438647
        0.792        0.616    -0.443898
        0.792         0.64    -0.426578
        0.792        0.664     -0.41803
        0.792        0.688    -0.394383
        0.792        0.712    -0.394313
        0.792        0.736    -0.378576
        0.792         0.76    -0.321704
        0.792        0.784    -0.242871
        0.792        0.808    -0.343624
        0.792        0.832    -0.292348
        0.792        0.856    -0.264249
        0.792         0.88   -0.0707692
        0.792        0.904    -0.123877
        0.792        0.928    -0.085319
        0.792        0.952   -0.0348025
        0.792        0.976   0.00105011
         0.82          0.4     0.232639
         0.82        0.424    0.0811726
         0.82        0.448  -0.00669476
         0.82        0.472    -0.190206
         0.82        0.496    -0.257633
         0.82         0.52    -0.325383
         0.82        0.544    -0.390117
         0.82        0.568    -0.414865
         0.82        0.592    -0.449763
         0.82        0.616    -0.446685
         0.82         0.64    -0.424837
         0.82        0.664    -0.398398
         0.82        0.688     -0.38284
         0.82        0.712    -0.389858
         0.82        0.736    -0.351352
         0.82         0.76    -0.366478
         0.82        0.784     -0.35167
         0.82        0.808    -0.294417
         0.82        0.832    -0.268636
         0.82        0.856    -0.125557
         0.82         0.88    -0.103653
         0.82        0.904   -0.0781819
         0.82        0.928   -0.0113952
         0.82        0.952    0.0335672
         0.82        0.976     0.102706
        0.848          0.4     0.356545
        0.848        0.424     0.122777
        0.848        0.448  -0.00849897
        0.848        0.472    -0.143122
        0.848        0.496    -0.235341
        0.848         0.52    -0.344917
        0.848        0.544    -0.380293
        0.848        0.568    -0.414385
        0.848        0.592     -0.43104
        0.848        0.616    -0.435078
        0.848         0.64    -0.418325
        0.848        0.664    -0.433604
        0.848        0.688     -0.40732
        0.848        0.712    -0.373683
        0.848        0.736    -0.372848
        0.848         0.76    -0.320322
        0.848        0.784    -0.279032
        0.848        0.808    -0.199285
        0.848        0.832    -0.156858
        0.848        0.856    -0.206837
        0.848         0.88    -0.103501
        0.848        0.904    0.0258406
        0.848        0.928    0.0530487
        0.848        0.952     0.222584
        0.848        0.976    0.0588238
        0.876          0.4     0.220798
        0.876        0.424     0.106325
        0.876        0.448   -0.0127849
        0.876        0.472    -0.148132
        0.876        0.496    -0.265894
        0.876         0.52    -0.336564
        0.876        0.544    -0.380937
        0.876        0.568    -0.396737
        0.876        0.592    -0.426784
        0.876        0.616    -0.432055
        0.876         0.64    -0.409749
        0.876        0.664    -0.400192
        0.876        0.688    -0.371577
        0.876        0.712    -0.364831
        0.876        0.736    -0.350219
        0.876         0.76    -0.274689
        0.876        0.784    -0.259612
        0.876        0.808    -0.185495
        0.876        0.832    -0.191714
        0.876        0.856   -0.0437688
        0.876         0.88   0.00407416
        0.876        0.904   -0.0731222
        0.876        0.928    0.0798325
        0.876        0.952     0.138723
        0.876        0.976     0.323806
        0.904          0.4      0.23074
        0.904        0.424     0.121146
        0.904        0.448   -0.0102374
        0.904        0.472    -0.121988
        0.904        0.496    -0.238746
        0.904         0.52    -0.313727
        0.904        0.544    -0.331555
        0.904        0.568    -0.386461
        0.904        0.592    -0.402002
        0.904        0.616    -0.406145
        0.904         0.64    -0.407946
        0.904        0.664    -0.382013
        0.904        0.688     -0.39206
        0.904        0.712    -0.326383
        0.904        0.736    -0.231021
        0.904         0.76    -0.205263
        0.904        0.784    -0.232042
        0.904        0.808    -0.165941
        0.904        0.832    0.0404808
        0.904        0.856   -0.0647631
        0.904         0.88     0.109539
        0.904        0.904    0.0634263
        0.904        0.928     0.155415
        0.904        0.952     0.173746
        0.904        0.976     0.211149
        0.932          0.4     0.252324
        0.932        0.424     0.110392
        0.932        0.448  -0.00906456
        0.932        0.472    -0.112651
        0.932        0.496    -0.185981
        0.932         0.52    -0.256515
        0.932        0.544    -0.315949
        0.932        0.568    -0.368765
        0.932        0.592    -0.373792
        0.932        0.616    -0.378146
        0.932         0.64    -0.380293
        0.932        0.664    -0.351205
        0.932        0.688    -0.327967
        0.932        0.712    -0.312666
        0.932        0.736    -0.300286
        0.932         0.76     -0.18972
        0.932        0.784    -0.194493
        0.932        0.808   -0.0210015
        0.932        0.832   -0.0746823
        0.932        0.856    0.0742874
        0.932         0.88    0.0975695
        0.932        0.904     0.157699
        0.932        0.928     0.231199
        0.932        0.952     0.290931
        0.932        0.976      0.30381
         0.96          0.4     0.297492
         0.96        0.424     0.190732
         0.96        0.448   0.00514914
         0.96        0.472   -0.0773342
         0.96        0.496    -0.142974
         0.96         0.52    -0.233799
         0.96        0.544     -0.29637
         0.96        0.568    -0.347701
         0.96        0.592    -0.339503
         0.96        0.616    -0.321307
         0.96         0.64    -0.320942
         0.96        0.664     -0.28622
         0.96        0.688    -0.308604
         0.96        0.712    -0.261251
         0.96        0.736    -0.156278
         0.96         0.76    -0.020045
         0.96        0.784   -0.0943923
         0.96        0.808    -0.115514
         0.96        0.832    0.0411878
         0.96        0.856    0.0409129
         0.96         0.88    0.0495845
         0.96        0.904     0.236901
         0.96        0.928     0.439663
         0.96        0.952     0.467836
         0.96        0.976     0.366132
        0.988          0.4     0.317331
        0.988        0.424     0.127371
        0.988        0.448   -0.0408737
        0.988        0.472   -0.0357985
        0.988        0.496     -0.17054
        0.988         0.52    -0.216706
        0.988        0.544    -0.244941
        0.988        0.568    -0.285995
        0.988        0.592    -0.298873
        0.988        0.616    -0.294907
        0.988         0.64    -0.263036
        0.988        0.664    -0.316208
        0.988        0.688     -0.22947
        0.988        0.712    -0.193937
        0.988        0.736    -0.139935
        0.988         0.76    -0.142094
        0.988        0.784   -0.0079545
        0.988        0.808    0.0622988
        0.988        0.832     0.242738
        0.988        0.856       0.1424
        0.988         0.88     0.367034
        0.988        0.904     0.234135
        0.988        0.928     0.430648
        0.988        0.952     0.625839
        0.988        0.976     0.829767
        1.016          0.4     0.334614
        1.016        0.424     0.169806
        1.016        0.448    0.0877075
        1.016        0.472   -0.0291813
        1.016        0.496   -0.0902876
        1.016         0.52    -0.154698
        1.016        0.544    -0.228266
        1.016        0.568      -0.2353
        1.016        0.592    -0.259526
        1.016        0.616    -0.283569
        1.016         0.64    -0.225489
        1.016        0.664    -0.220139
        1.016        0.688    -0.180155
        1.016        0.712    -0.175029
        1.016        0.736   -0.0694587
        1.016         0.76    -0.126808
        1.016        0.784    0.0265501
        1.016        0.808     0.136479
        1.016        0.832     0.120146
        1.016        0.856     0.215514
        1.016         0.88     0.341837
        1.016        0.904     0.393633
        1.016        0.928     0.563731
        1.016        0.952     0.476746
        1.016        0.976     0.779411
        1.044          0.4     0.355498
        1.044        0.424     0.287807
        1.044        0.448     0.087165
        1.044        0.472   0.00144545
        1.044        0.496   -0.0913123
        1.044         0.52     -0.11954
        1.044        0.544     -0.14535
        1.044        0.568    -0.164075
        1.044        0.592    -0.176419
        1.044        0.616     -0.20619
        1.044         0.64    -0.160827
        1.044        0.664   -0.0989463
        1.044        0.688   -0.0949508
        1.044        0.712    -0.107317
        1.044        0.736   -0.0244002
        1.044         0.76    0.0958735
        1.044        0.784     0.105557
        1.044        0.808     0.155513
        1.044        0.832     0.201378
        1.044        0.856      0.34259
        1.044         0.88     0.464452
        1.044        0.904     0.493355
        1.044        0.928     0.721793
        1.044        0.952     0.586395
        1.044        0.976     0.635583
        1.072          0.4     0.344688
        1.072        0.424     0.204622
        1.072        0.448     0.135203
        1.072        0.472    0.0340801
        1.072        0.496   -0.0474718
        1.072         0.52   -0.0907053
        1.072        0.544    -0.149032
        1.072        0.568    -0.164735
        1.072        0.592     -0.13295
        1.072        0.616   -0.0916549
        1.072         0.64   -0.0729716
        1.072        0.664     -0.17205
        1.072        0.688   -0.0746043
        1.072        0.712     0.101234
        1.072        0.736    0.0520387
        1.072         0.76    0.0980458
        1.072        0.784     0.273884
        1.072        0.808     0.294921
        1.072        0.832     0.370722
        1.072        0.856     0.412052
        1.072         0.88     0.582929
        1.072        0.904     0.783778
        1.072        0.928      0.59583
        1.072        0.952     0.825636
        1.072        0.976      1.04296
