0     -1.08025
0     -1.08025
-0.195418    -0.828368
-0.790942   -0.0660447
-0.814744   -0.0929194
-0.814744   -0.0929194
-0.814744   -0.0929194
-0.412472    -0.288887
-0.543082   -0.0668099
0.557874   -0.0509609
0.557874   -0.0509609
-0.488289    -0.142851
-0.488289    -0.142851
-0.488289    -0.142851
-0.488289    -0.142851
0.598732   -0.0178603
0.598732   -0.0178603
0.598732   -0.0178603
0.647968   0.00109846
0.647968   0.00109846
-0.155534    -0.914243
-0.155534    -0.914243
-0.155534    -0.914243
-0.155534    -0.914243
-0.155534    -0.914243
-0.155534    -0.914243
-0.581757   -0.0296982
-0.581757   -0.0296982
0.849255    -0.138595
0.849255    -0.138595
1.46321     -1.10373
1.15144    -0.729025
1.15144    -0.729025
1.15144    -0.729025
-0.372803     -0.38055
-0.372803     -0.38055
-0.0827139     -1.03089
1.08807     -0.59521
1.08807     -0.59521
1.08807     -0.59521
1.08807     -0.59521
-0.905084     -0.22717
-0.905084     -0.22717
0.46435     -0.18421
0.46435     -0.18421
-0.881108    -0.187102
-0.881108    -0.187102
-0.881108    -0.187102
-0.881108    -0.187102
-0.881108    -0.187102
-0.881108    -0.187102
-0.881108    -0.187102
-0.881108    -0.187102
0.883023    -0.190196
0.883023    -0.190196
0.883023    -0.190196
-0.770304   -0.0460464
-0.770304   -0.0460464
-0.00673733     -1.07991
0.43679    -0.237422
0.43679    -0.237422
0.43679    -0.237422
-1.07132    -0.559324
1.40868     -1.09681
1.40868     -1.09681
-0.0145099      -1.0787
0.0445026     -1.06576
-1.16704    -0.760897
1.28928    -0.978764
-1.133    -0.690658
-1.49281     -1.09217
-1.49281     -1.09217
-1.49281     -1.09217
-1.49281     -1.09217
-1.49281     -1.09217
-1.49281     -1.09217
-1.16688    -0.760574
0.274377    -0.631975
0.781303   -0.0563111
0.781303   -0.0563111
0.781303   -0.0563111
0.513704    -0.104254
-0.367603    -0.393163
-0.720565   -0.0114798
-0.0487561     -1.06287
-0.980051    -0.368169
0.9939    -0.396227
0.9939    -0.396227
0.9939    -0.396227
-0.243921    -0.710379
1.35186     -1.05596
0.237692    -0.726116
-1.16205    -0.750768
0.73196   -0.0176232
0.73196   -0.0176232
0.73196   -0.0176232
0.73196   -0.0176232
0.73196   -0.0176232
0.73196   -0.0176232
0.73196   -0.0176232
0.73196   -0.0176232
-0.184433     -0.85324
-0.46235    -0.187876
-0.46235    -0.187876
0.0933472     -1.01773
-0.677913   0.00161534
0.263324    -0.660648
-0.53774   -0.0730328
-0.53774   -0.0730328
-0.53774   -0.0730328
-0.53774   -0.0730328
-0.753306   -0.0320049
-0.753306   -0.0320049
-0.753306   -0.0320049
-0.564493   -0.0445306
-0.564493   -0.0445306
-0.564493   -0.0445306
-0.564493   -0.0445306
-0.564493   -0.0445306
-0.350229    -0.436115
-0.350229    -0.436115
-1.0166    -0.443162
-1.0166    -0.443162
0.289884    -0.591544
-0.632521  -0.00240069
-0.632521  -0.00240069
-0.632521  -0.00240069
-0.632521  -0.00240069
-0.632521  -0.00240069
0.230241    -0.744755
0.230241    -0.744755
1.14834    -0.722618
0.587171   -0.0256265
0.587171   -0.0256265
1.27813    -0.962079
-0.95326    -0.315442
-0.95326    -0.315442
0.00189174     -1.08022
-0.827486    -0.108896
-0.827486    -0.108896
-0.827486    -0.108896
-0.827486    -0.108896
1.02317    -0.456921
-0.656375   0.00207253
-0.656375   0.00207253
-0.656375   0.00207253
-0.656375   0.00207253
-0.656375   0.00207253
-0.656375   0.00207253
-0.656375   0.00207253
-0.816207   -0.0946996
-0.816207   -0.0946996
0.350644    -0.435076
0.350644    -0.435076
0.350644    -0.435076
0.350644    -0.435076
0.350644    -0.435076
0.350644    -0.435076
-0.922553    -0.258073
-0.930494    -0.272556
-0.930494    -0.272556
-0.930494    -0.272556
-1.21621    -0.856578
-0.111916    -0.991369
-0.111916    -0.991369
1.16511    -0.757003
1.16511    -0.757003
0.271791    -0.638699
1.35463     -1.05865
1.35463     -1.05865
1.35463     -1.05865
0.90974    -0.235272
-0.354558    -0.425304
-0.354558    -0.425304
-0.354558    -0.425304
-0.354558    -0.425304
1.0902    -0.599763
1.0902    -0.599763
-1.0721    -0.560994
1.34846     -1.05256
1.34846     -1.05256
1.34846     -1.05256
0.100972     -1.00741
0.100972     -1.00741
0.100972     -1.00741
0.307021    -0.546848
0.307021    -0.546848
0.307021    -0.546848
0.833239    -0.116455
0.833239    -0.116455
0.833239    -0.116455
-0.444142     -0.22267
-0.444142     -0.22267
0.940192    -0.290587
0.431682    -0.247898
-1.25652    -0.927574
-1.25652    -0.927574
-1.25652    -0.927574
0.154087    -0.917109
0.154087    -0.917109
0.154087    -0.917109
-1.41018     -1.09745
-1.14473    -0.715136
-1.14473    -0.715136
-1.15428    -0.734865
0.163266    -0.898608
0.163266    -0.898608
-1.04921    -0.512058
-1.03549    -0.482913
-0.569401   -0.0400285
-0.592215   -0.0220823
-0.592215   -0.0220823
-0.592215   -0.0220823
-0.592215   -0.0220823
1.11831    -0.659685
1.11831    -0.659685
-0.968829    -0.345815
1.3942     -1.08941
1.3942     -1.08941
0.198857    -0.820416
0.198857    -0.820416
1.60544    -0.930134
0.506261    -0.114974
0.506261    -0.114974
0.506261    -0.114974
0.506261    -0.114974
-0.814107   -0.0921503
-0.814107   -0.0921503
-0.814107   -0.0921503
-0.814107   -0.0921503
-0.814107   -0.0921503
-0.814107   -0.0921503
-0.814107   -0.0921503
-0.814107   -0.0921503
0.58219   -0.0293622
1.39112     -1.08756
1.39112     -1.08756
-1.07438    -0.565877
0.839102    -0.124375
0.839102    -0.124375
0.839102    -0.124375
0.839102    -0.124375
0.839102    -0.124375
0.242139    -0.714894
0.242139    -0.714894
-0.715505  -0.00910205
-0.538325   -0.0723383
-0.37791    -0.368284
-0.37791    -0.368284
-1.1384    -0.701954
-1.1384    -0.701954
-1.1384    -0.701954
-0.0202101     -1.07724
-0.310584    -0.537579
0.294968    -0.578272
0.294968    -0.578272
0.294968    -0.578272
0.294968    -0.578272
0.294968    -0.578272
0.316731    -0.521631
-1.69629    -0.635611
-1.18311    -0.793058
-0.175335    -0.873175
-0.470959    -0.172325
-0.470959    -0.172325
-0.470959    -0.172325
-0.113916    -0.988285
-2.02337      2.13766
-2.02337      2.13766
-0.850481    -0.140354
0.666754    0.0023792
0.666754    0.0023792
0.666754    0.0023792
0.387787    -0.344926
0.387787    -0.344926
0.387787    -0.344926
-0.983997    -0.376112
-0.983997    -0.376112
0.505781    -0.115681
-0.440626    -0.229675
-0.440626    -0.229675
-1.07175    -0.560245
1.02603    -0.462936
1.02603    -0.462936
1.02603    -0.462936
1.02603    -0.462936
1.02603    -0.462936
1.02603    -0.462936
1.02603    -0.462936
1.02603    -0.462936
0.432355    -0.246507
0.469661    -0.174631
-0.79875   -0.0744227
-0.79875   -0.0744227
-0.79875   -0.0744227
-0.79875   -0.0744227
1.0362    -0.484414
1.0362    -0.484414
0.135053    -0.952934
1.43241     -1.10406
1.29017     -0.98007
1.29017     -0.98007
-0.533749   -0.0778521
-1.24998    -0.916609
-0.278291    -0.621785
-0.278291    -0.621785
-0.278291    -0.621785
-0.102439     -1.00535
1.38263     -1.08197
-0.892574    -0.205907
-0.892574    -0.205907
1.3928     -1.08858
0.286087    -0.601454
-0.821737    -0.101554
0.732894   -0.0181749
0.732894   -0.0181749
0.107277    -0.998345
0.107277    -0.998345
0.811709   -0.0892745
0.811709   -0.0892745
0.811709   -0.0892745
0.811709   -0.0892745
1.35554     -1.05952
1.21904     -0.86181
0.172318    -0.879646
-0.0790804     -1.03506
-0.08905     -1.02322
-0.0210745     -1.07698
0.570802   -0.0387846
0.570802   -0.0387846
0.570802   -0.0387846
-1.04787    -0.509212
-1.04787    -0.509212
-1.04787    -0.509212
0.578766   -0.0320662
0.578766   -0.0320662
-0.579876    -0.031178
0.154783    -0.915732
0.154783    -0.915732
0.154783    -0.915732
-0.868337    -0.166971
1.43129     -1.10386
-0.477054    -0.161676
-0.477054    -0.161676
-0.477054    -0.161676
1.06056    -0.536288
1.06056    -0.536288
1.06056    -0.536288
0.145409    -0.933885
0.145409    -0.933885
0.145409    -0.933885
0.212556    -0.788027
-0.41206    -0.289793
-0.238758     -0.72343
-1.28316    -0.969702
-1.24991    -0.916478
-1.24991    -0.916478
-1.24991    -0.916478
-1.24991    -0.916478
-1.24991    -0.916478
-1.24991    -0.916478
-1.24991    -0.916478
-1.24991    -0.916478
0.250063    -0.694741
0.250063    -0.694741
-0.402277    -0.311601
1.10109    -0.623059
1.10109    -0.623059
-0.701601  -0.00369748
-0.701601  -0.00369748
-0.701601  -0.00369748
-0.701601  -0.00369748
0.195529    -0.828112
1.58274    -0.979358
-0.270446    -0.642191
0.365897    -0.397326
-1.41662     -1.09993
-0.931611    -0.274614
-0.931611    -0.274614
-0.931611    -0.274614
-0.931611    -0.274614
-0.931611    -0.274614
-0.931611    -0.274614
